s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
Time,"T01","T02","T03","T04","T05","T06","T07","T08","T09","T10","T11","TC01","TC02","TC03","TC04","TC05","TC06","TC07","TC08","TC09","TC10","TC11","T01_Wall","T02_Wall","T03_Wall","T04_Wall","T05_Wall","T06_Wall","T07_Wall","T08_Wall","T09_Wall","T10_Wall","T11_Wall","GHF1_Wall_CL","GHF2_Wall_CL","GHF3_Wall_CL","GHF4_Wall_CL","GHF5_Wall_CL","GHF6_Wall_CL","GHF1_Wall_R","GHF2_Wall_R","GHF3_Wall_R","GHF4_Wall_R","GHF5_Wall_R","GHF6_Wall_R","HF1","GHF1"
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.9999957E+001, 1.9999935E+001, 1.9999910E+001, 1.9999917E+001, 1.9999907E+001, 1.9999917E+001, 1.9999919E+001, 1.9999907E+001, 1.9999965E+001, 1.9999978E+001, 1.9999987E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-6.0160505E-005,-4.7614252E-005,-2.0273234E-003,-2.1487720E-003,-1.8980708E-003,-2.5375424E-004,-4.4551633E-005,-4.6031642E-005,-2.0167537E-003,-2.1958343E-003,-1.9551395E-003,-2.2780343E-004, 0.0000000E+000,-2.2108020E-003
 1.0002859E+000, 3.2347479E+002, 1.9737729E+002, 1.3366134E+002, 2.0017602E+001, 2.0007909E+001, 2.0001932E+001, 2.0000856E+001, 2.0000323E+001, 1.9999975E+001, 1.9999943E+001, 1.9999953E+001, 4.2805712E+001, 2.8454171E+001, 2.2869500E+001, 2.0063845E+001, 2.0031756E+001, 2.0007937E+001, 2.0003556E+001, 2.0001406E+001, 1.9999990E+001, 1.9999876E+001, 1.9999856E+001, 2.1989747E+001, 2.1643194E+001, 2.0851591E+001, 2.0445517E+001, 2.0248000E+001, 2.0073250E+001, 2.0030727E+001, 2.0012469E+001, 2.0002862E+001, 2.0001523E+001, 2.0000923E+001, 1.3955848E+000, 1.2946226E+000, 7.2672426E-001, 3.6643824E-001, 1.9189637E-001, 6.1553785E-002, 1.2039279E+000, 1.0321700E+000, 6.7732459E-001, 3.7258909E-001, 2.2318329E-001, 7.7576383E-002, 6.8975070E-002, 6.8878846E-002
 2.0002424E+000, 3.4482188E+002, 7.3981933E+002, 8.0889832E+002, 6.3865924E+002, 4.3912490E+002, 2.8811699E+002, 1.8200764E+002, 1.2318911E+002, 6.0959556E+001, 5.8535254E+001, 4.7598320E+001, 1.8734121E+002, 3.1033408E+002, 3.0384166E+002, 1.7632756E+002, 1.1068289E+002, 6.6208001E+001, 4.1278130E+001, 3.1346371E+001, 2.5293016E+001, 2.3587569E+001, 2.1562544E+001, 2.6720302E+001, 2.8039559E+001, 2.8048808E+001, 2.6900029E+001, 2.5233020E+001, 2.3106351E+001, 2.1835753E+001, 2.1009804E+001, 2.0592663E+001, 2.0233111E+001, 2.0167068E+001, 2.5002336E+000, 3.4241305E+000, 3.8672363E+000, 3.6215090E+000, 2.7716337E+000, 1.6102381E+000, 2.3169737E+000, 2.9432563E+000, 3.2749522E+000, 3.0951751E+000, 2.5662566E+000, 1.7061360E+000, 3.3862492E-001, 3.3813807E-001
 3.0016671E+000, 3.5510762E+002, 8.4754027E+002, 8.8624931E+002, 7.5644517E+002, 5.5630250E+002, 3.8806969E+002, 2.8354199E+002, 2.3838802E+002, 1.9027285E+002, 1.3479531E+002, 1.0657213E+002, 2.5902021E+002, 5.5434912E+002, 6.0715724E+002, 4.8469422E+002, 3.4727428E+002, 2.0607121E+002, 1.3041313E+002, 9.7436261E+001, 6.2021087E+001, 5.0641257E+001, 4.1437598E+001, 3.0071130E+001, 3.3131906E+001, 3.4876822E+001, 3.4795740E+001, 3.3377170E+001, 2.9321999E+001, 2.5697780E+001, 2.3485597E+001, 2.2637116E+001, 2.1954729E+001, 2.1723617E+001, 2.8026168E+000, 4.0021042E+000, 4.8284665E+000, 5.0334469E+000, 4.7605490E+000, 3.4580449E+000, 2.5772683E+000, 3.4052487E+000, 3.9876040E+000, 4.1049002E+000, 3.8846057E+000, 2.9183016E+000, 6.4125704E-001, 6.4035312E-001
 4.0011207E+000, 3.6512520E+002, 6.9923155E+002, 8.4559579E+002, 7.6949855E+002, 6.8179711E+002, 4.1433683E+002, 3.3742732E+002, 2.7716170E+002, 2.0121386E+002, 1.4764101E+002, 1.4596557E+002, 3.0268024E+002, 6.3988808E+002, 7.0886637E+002, 6.2725851E+002, 4.7803232E+002, 2.9319233E+002, 2.0397335E+002, 1.5598957E+002, 1.1140739E+002, 8.2299738E+001, 7.0394187E+001, 3.2583668E+001, 3.6853634E+001, 3.9302902E+001, 3.9103539E+001, 3.6658350E+001, 3.1247707E+001, 2.6950967E+001, 2.4351255E+001, 2.3232183E+001, 2.2595750E+001, 2.2496316E+001, 2.9535529E+000, 4.1908309E+000, 4.7934453E+000, 4.6818672E+000, 3.9770533E+000, 2.6707642E+000, 2.6823333E+000, 3.5715896E+000, 4.0865734E+000, 4.0212949E+000, 3.5254961E+000, 2.5224578E+000, 4.9621854E-001, 4.9558413E-001
 5.0010630E+000, 2.7571046E+002, 8.0535016E+002, 8.4131730E+002, 8.4228290E+002, 6.7815164E+002, 5.1617419E+002, 4.0885677E+002, 3.0798937E+002, 2.2253067E+002, 1.9490128E+002, 1.4786227E+002, 3.2250539E+002, 6.8951046E+002, 7.9848235E+002, 7.5361431E+002, 6.1923814E+002, 3.9930262E+002, 2.8912263E+002, 2.1985659E+002, 1.5745350E+002, 1.2003672E+002, 9.7621212E+001, 3.4537321E+001, 3.9541725E+001, 4.2416567E+001, 4.1889358E+001, 3.8872903E+001, 3.2969596E+001, 2.8349358E+001, 2.5304612E+001, 2.3745090E+001, 2.2914486E+001, 2.2656149E+001, 2.8629920E+000, 4.0463935E+000, 4.7038103E+000, 4.5055666E+000, 3.6933218E+000, 2.4234960E+000, 2.6078537E+000, 3.3958304E+000, 3.8877425E+000, 3.7867492E+000, 3.2362283E+000, 2.3141015E+000, 5.0370221E-001, 5.0310144E-001
 6.0015696E+000, 3.7266499E+002, 8.1709420E+002, 8.3816568E+002, 7.2500860E+002, 5.2074168E+002, 4.0941503E+002, 2.6788577E+002, 2.0469938E+002, 1.6537782E+002, 1.3400103E+002, 1.2336421E+002, 3.2314641E+002, 7.1580968E+002, 8.0846538E+002, 7.3642247E+002, 6.0587066E+002, 4.2543962E+002, 3.0946126E+002, 2.3781264E+002, 1.6665388E+002, 1.3044687E+002, 1.0909254E+002, 3.6762265E+001, 4.2501366E+001, 4.5665126E+001, 4.4876802E+001, 4.1168367E+001, 3.4438890E+001, 2.9769505E+001, 2.6041365E+001, 2.4536625E+001, 2.3591102E+001, 2.3039438E+001, 3.0222747E+000, 4.3633385E+000, 5.0958989E+000, 4.9589985E+000, 4.0905954E+000, 2.6564464E+000, 2.7544125E+000, 3.6571383E+000, 4.1354512E+000, 4.0240809E+000, 3.4624607E+000, 2.4622927E+000, 5.7924716E-001, 5.7859380E-001
 7.0012520E+000, 3.6471894E+002, 7.3370634E+002, 9.3333266E+002, 7.7040273E+002, 6.1304950E+002, 4.4791791E+002, 3.2224843E+002, 2.5892800E+002, 1.6139612E+002, 1.4317145E+002, 1.2859197E+002, 3.5729971E+002, 7.1237749E+002, 8.0915134E+002, 7.6240323E+002, 6.1977737E+002, 4.7005039E+002, 3.2819028E+002, 2.4957474E+002, 1.7462646E+002, 1.3979080E+002, 1.1937202E+002, 3.7855354E+001, 4.4207223E+001, 4.8057379E+001, 4.7914957E+001, 4.4152203E+001, 3.6803904E+001, 3.1260756E+001, 2.7470142E+001, 2.5558876E+001, 2.4435780E+001, 2.3994805E+001, 2.7798823E+000, 3.9256219E+000, 4.6178994E+000, 4.7489800E+000, 4.1057807E+000, 2.9099669E+000, 2.6325906E+000, 3.4580338E+000, 3.9539832E+000, 4.0726008E+000, 3.7779514E+000, 2.9869656E+000, 5.1829230E-001, 5.1780470E-001
 8.0011184E+000, 4.8146559E+002, 8.1002194E+002, 7.9299597E+002, 5.6287977E+002, 5.5944544E+002, 3.7842633E+002, 2.8571477E+002, 2.0610500E+002, 1.6794165E+002, 1.5151567E+002, 1.3142895E+002, 3.9576469E+002, 7.3690195E+002, 8.0650917E+002, 7.4066500E+002, 6.3648392E+002, 4.8155758E+002, 3.3577494E+002, 2.4845772E+002, 1.7616815E+002, 1.4760827E+002, 1.2633806E+002, 3.9280083E+001, 4.6235822E+001, 5.0731660E+001, 5.0852611E+001, 4.6979184E+001, 3.9073385E+001, 3.2468898E+001, 2.8000237E+001, 2.6315804E+001, 2.4692314E+001, 2.4110426E+001, 3.0407019E+000, 4.3459139E+000, 5.2182602E+000, 5.2591020E+000, 4.5581664E+000, 3.1042231E+000, 2.6816400E+000, 3.5868083E+000, 4.2267626E+000, 4.3393489E+000, 3.9440462E+000, 2.9476362E+000, 6.5764847E-001, 6.5701340E-001
 9.0018563E+000, 4.5152471E+002, 9.2400752E+002, 8.2702282E+002, 7.4520358E+002, 5.6802193E+002, 3.9928810E+002, 2.9630892E+002, 2.1552804E+002, 1.7968279E+002, 1.4102717E+002, 1.2637953E+002, 4.1475069E+002, 7.8698863E+002, 8.0612179E+002, 7.2319123E+002, 6.3798906E+002, 4.4991854E+002, 3.2190522E+002, 2.3248499E+002, 1.6913428E+002, 1.4436772E+002, 1.2476932E+002, 4.1382332E+001, 4.9132506E+001, 5.4074157E+001, 5.3704184E+001, 4.8815036E+001, 4.0074178E+001, 3.3097624E+001, 2.8347490E+001, 2.6479549E+001, 2.5448530E+001, 2.4899010E+001, 3.3183019E+000, 4.8594093E+000, 5.8156688E+000, 5.5062252E+000, 4.3501240E+000, 3.1134977E+000, 2.8457389E+000, 3.8034130E+000, 4.4009880E+000, 4.2203501E+000, 3.5379116E+000, 2.5785305E+000, 6.8038625E-001, 6.7977029E-001
 1.0001884E+001, 4.4698847E+002, 9.7856777E+002, 9.7550136E+002, 7.3759917E+002, 3.9385209E+002, 2.5663912E+002, 2.5365442E+002, 1.9633230E+002, 1.3728240E+002, 1.1531931E+002, 1.1593969E+002, 4.5355624E+002, 8.1258355E+002, 8.4251149E+002, 7.2661518E+002, 5.7701122E+002, 4.1407271E+002, 3.1246552E+002, 2.2580694E+002, 1.7275926E+002, 1.4373598E+002, 1.2664512E+002, 4.2830761E+001, 5.1316055E+001, 5.6593178E+001, 5.6167595E+001, 5.0571953E+001, 4.1231194E+001, 3.3859127E+001, 2.8777304E+001, 2.6587662E+001, 2.5709016E+001, 2.5320962E+001, 3.2001298E+000, 4.6720190E+000, 5.4813246E+000, 5.4449563E+000, 4.3787525E+000, 2.9193626E+000, 2.7907598E+000, 3.7266297E+000, 4.2508249E+000, 4.2100127E+000, 3.5506064E+000, 2.4423667E+000, 7.2980224E-001, 7.2917163E-001
 1.1001269E+001, 4.0163474E+002, 9.2744438E+002, 8.1882117E+002, 6.6494973E+002, 6.5645651E+002, 4.4089780E+002, 2.9564901E+002, 2.4716226E+002, 1.8561855E+002, 1.5067658E+002, 1.2676734E+002, 4.3013256E+002, 8.3146141E+002, 8.2185940E+002, 7.0573190E+002, 5.8008733E+002, 4.0067368E+002, 3.0302449E+002, 2.2647576E+002, 1.7053551E+002, 1.4361613E+002, 1.2406717E+002, 4.3694223E+001, 5.2584213E+001, 5.8406842E+001, 5.8008449E+001, 5.2112721E+001, 4.2106801E+001, 3.4385506E+001, 2.9198780E+001, 2.6777799E+001, 2.5601417E+001, 2.5516636E+001, 2.8800746E+000, 4.1881768E+000, 5.0880007E+000, 5.1016786E+000, 4.1933444E+000, 2.7254225E+000, 2.6110642E+000, 3.5076737E+000, 4.2061813E+000, 4.2189444E+000, 3.5907191E+000, 2.5250568E+000, 5.7842690E-001, 5.7804336E-001
 1.2001145E+001, 5.3255265E+002, 9.3938876E+002, 8.1206646E+002, 6.7083542E+002, 5.5494479E+002, 3.7204100E+002, 2.5522243E+002, 2.5332902E+002, 2.1723021E+002, 1.7513193E+002, 1.3964921E+002, 4.3043673E+002, 8.2204253E+002, 7.8830740E+002, 6.7796905E+002, 6.0561864E+002, 4.1592093E+002, 3.0935341E+002, 2.5802036E+002, 1.9683754E+002, 1.5883623E+002, 1.3215615E+002, 4.4482835E+001, 5.3919846E+001, 6.0503536E+001, 6.0958374E+001, 5.5069837E+001, 4.4387139E+001, 3.6028494E+001, 3.0355301E+001, 2.7634808E+001, 2.6475075E+001, 2.6451370E+001, 2.8808059E+000, 4.2464283E+000, 5.2509370E+000, 5.4950595E+000, 4.7909456E+000, 3.3654244E+000, 2.6443914E+000, 3.6254361E+000, 4.4688482E+000, 4.8572227E+000, 4.3805391E+000, 3.1056860E+000, 7.2806369E-001, 7.2749790E-001
